header,date,section,url
"Cloture Motion (Executive Session); Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S283-4
"LEGISLATIVE SESSION; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S283-5
"EXECUTIVE CALENDAR (Executive Session); Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S283-6
"Cloture Motion (Executive Session); Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S283-7
"LEGISLATIVE SESSION; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S283-8
"ARMS SALES NOTIFICATION; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S283-9
"VOTE EXPLANATION; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S285-1
"ADDITIONAL STATEMENTS; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S285-2
"TRIBUTE TO DENEECE G. HUFTALIN; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S286-1
"TRIBUTE TO MARY LAWLER; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S286-2
"MESSAGE FROM THE HOUSE; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S286-3
"MEASURES REFERRED; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S287-1
"REPORTS OF COMMITTEES; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S287-2
"INTRODUCTION OF BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S287-3
"SUBMISSION OF CONCURRENT AND SENATE RESOLUTIONS; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S287-4
"ADDITIONAL COSPONSORS; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S287-5
"STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S289-1
"Introductory Statement on S. 3696; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S289-2
"SUBMITTED RESOLUTIONS; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S290-1
"RECOGNIZING JANUARY 30, 2024, AS HELP AMERICA VOTE DAY; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S290-2
"ORDERS FOR WEDNESDAY, JANUARY 31, 2024; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S290-3
"ADJOURNMENT UNTIL 10 A.M. TOMORROW; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S290-4
"CONFIRMATION; Congressional Record Vol. 170, No. 17",2024-01-30,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-17/senate-section/article/S290-5
"Senate; Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S291-1
"PRAYER; Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S291-2
"PLEDGE OF ALLEGIANCE; Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S291-3
"APPOINTMENT OF ACTING PRESIDENT PRO TEMPORE; Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S291-4
"RESERVATION OF LEADER TIME; Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S291-5
"CONCLUSION OF MORNING BUSINESS; Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S291-6
"EXECUTIVE CALENDAR (Executive Session); Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S291-7
"Recognition of the Majority Leader (Executive Session); Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S291-8
"Supplemental Funding (Executive Session); Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S291-9
"Impeachment (Executive Session); Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S292-1
"Mifepristone (Executive Session); Congressional Record Vol. 170, No. 18",2024-01-31,senate-section,https://www.congress.gov/congressional-record/volume-170/issue-18/senate-section/article/S292-2
